Time,Tendon Disp.,Motor Curr.,Pos x,Pos y,Pos z,Angle x,Angle y,Angle z
0.4065185,0.5264855,80.87696,158.3944,17.73931,-13.1826,33.9922,5.969157,16.04008
0.4097888,0.5362085,81.13634,158.3944,17.7546,-13.1826,34.09975,5.983014,16.03249
0.4109941,0.5396153,81.19921,158.3944,17.78826,-13.1826,34.13848,5.984,16.03001
0.4119489,0.5423144,81.24901,158.3944,17.8206,-13.1826,34.16871,5.984,16.0281
0.4140201,0.548169,81.35704,158.4289,17.8562,-13.13942,34.23498,5.98638,16.02362
0.4163775,0.554833,81.48,158.496,17.86818,-13.0556,34.3074,5.991,16.01834
0.4179878,0.5593848,81.56399,158.496,17.91931,-13.0556,34.34323,5.991,16.01552
0.4201822,0.5655878,81.67845,158.496,17.9832,-13.0556,34.39389,5.991,16.01145
0.4221299,0.5710932,81.78004,158.496,17.9832,-13.0556,34.45686,5.991,16.00561
0.4289222,0.5902642,81.73244,158.5888,18.0848,-13.0556,34.65897,6.003114,15.97831
0.4307859,0.5955114,81.53879,158.623,18.16465,-13.0556,34.72394,6.010501,15.96928
0.4320254,0.5990013,81.41,158.623,18.1864,-13.0556,34.75912,6.015589,15.96621
0.4326675,0.600809,81.34329,158.623,18.1864,-13.0556,34.77485,6.017836,15.96508
0.4340367,0.604664,81.20103,158.623,18.1864,-13.0556,34.8084,6.022628,15.96269
0.4360743,0.6104006,80.98932,158.623,18.20913,-13.07833,34.86583,6.029759,15.95849
0.4379873,0.6157867,80.79055,158.623,18.24963,-13.11883,34.92609,6.036455,15.95403
0.4406807,0.6233699,80.5107,158.623,18.30664,-13.17584,35.01094,6.045882,15.94775
0.4421728,0.6275706,80.35568,158.623,18.35311,-13.13296,35.0554,6.049736,15.947
0.4440787,0.6329367,80.15765,158.625,18.415,-13.0556,35.11073,6.054138,15.94688
0.4461732,0.6391546,80.07695,158.6782,18.415,-13.0556,35.15681,6.057803,15.94374
0.4488204,0.6480794,80.42983,158.7246,18.44278,-13.0556,35.21942,6.061,15.941
0.4499037,0.6517319,80.57426,158.7246,18.47947,-13.0556,35.24903,6.061,15.941
0.4519846,0.6587477,80.85166,158.7246,18.5166,-13.0556,35.30788,6.061,15.9387
0.4540546,0.6657264,81.1276,158.726,18.51833,-13.0556,35.3682,6.060904,15.93397
0.4559758,0.6722036,81.38371,158.7748,18.57933,-13.0556,35.41047,6.057543,15.93301
0.4580367,0.6791518,81.65844,158.8262,18.6436,-13.0556,35.4565,6.054,15.93174
0.4612591,0.6900162,82.08802,158.8262,18.6436,-13.0556,35.55309,6.054,15.91722
0.4623644,0.6937427,82.23536,158.8262,18.6436,-13.0556,35.57906,6.054,15.91391
0.4644933,0.70092,82.51915,158.8262,18.69417,-13.0556,35.64278,6.057484,15.90404
0.4659913,0.7059704,82.71885,158.8262,18.7449,-13.0556,35.69171,6.060979,15.89605
0.468684,0.7153823,83.091,158.8262,18.7452,-13.0556,35.78236,6.073525,15.88974
0.4699423,0.7203442,83.28719,158.8661,18.78509,-13.0556,35.82378,6.077199,15.88492
0.4723814,0.7299614,83.66745,158.9532,18.8722,-13.0556,35.90091,6.082667,15.87514
0.4752488,0.7412679,84.11451,158.9532,18.8722,-13.0556,35.97547,6.087685,15.86869
0.4759729,0.744123,84.2274,158.9532,18.8722,-13.0556,35.99429,6.088952,15.86706
0.4779637,0.7519728,84.53778,158.9532,18.9387,-13.0556,36.06111,6.089,15.86242
0.4799633,0.7598574,84.84954,158.9532,19.00642,-13.0556,36.12939,6.089,15.85807
0.4823825,0.7693966,85.22672,158.9629,19.0754,-13.0556,36.21023,6.089,15.85314
0.4839926,0.775745,85.47774,159.0038,19.0754,-13.0556,36.2533,6.089,15.84952
0.4859796,0.7835798,85.78753,159.0543,19.0754,-13.0556,36.30645,6.089,15.84505
0.4880395,0.791607,86.13601,159.0548,19.1272,-13.0556,36.37389,6.091855,15.83684
0.4924769,0.8084976,87.00175,159.0548,19.2024,-13.0556,36.52662,6.099446,15.81712
0.4933968,0.8119988,87.1812,159.0548,19.2024,-13.0556,36.56127,6.101592,15.81222
0.4949918,0.81807,87.49239,159.0548,19.30315,-13.0556,36.64052,6.109942,15.79611
0.4960332,0.822034,87.69557,159.0876,19.304,-13.0556,36.67122,6.111808,15.79187
0.4981995,0.8302797,88.1182,159.1564,19.304,-13.0556,36.73458,6.115599,15.7832
0.5000405,0.8372875,88.47739,159.1818,19.34805,-13.0556,36.80066,6.12463,15.77549
0.5022745,0.8457909,88.91324,159.1818,19.431,-13.0556,36.89207,6.140281,15.76636
0.5040107,0.8523994,89.25196,159.1818,19.431,-13.0556,36.96209,6.148383,15.76231
0.5059762,0.8598809,89.63543,159.2066,19.45579,-13.0556,37.02957,6.156416,15.75829
0.5088024,0.8706385,90.18682,159.2784,19.52758,-13.0556,37.10942,6.166308,15.75335
0.51018,0.8758821,90.45559,159.2834,19.5326,-13.0556,37.15866,6.169753,15.753
0.5121562,0.8834045,90.84115,159.2834,19.53789,-13.0556,37.23193,6.174,15.753
0.5143557,0.8916902,91.54687,159.2834,19.61237,-13.0556,37.31551,6.174,15.753
0.5160208,0.8979247,92.20424,159.2834,19.67741,-13.0556,37.3764,6.171618,15.75062
0.5179827,0.9052707,92.9788,159.2834,19.76046,-13.0556,37.44638,6.167041,15.74604
0.5199716,0.9127175,93.76399,159.3335,19.7612,-13.0556,37.50762,6.167,15.74206
0.5226834,0.922871,94.83457,159.385,19.78434,-13.0556,37.59893,6.167,15.73481
0.5240431,0.927962,95.37137,159.385,19.83039,-13.0556,37.65649,6.167,15.72847
0.5260522,0.9354847,96.16457,159.4295,19.90734,-13.0556,37.74154,6.169455,15.71874
0.5282397,0.9436751,97.02817,159.512,19.9898,-13.0556,37.83173,6.174419,15.70816
0.5301554,0.9508479,97.78446,159.512,19.9898,-13.0556,37.89351,6.177772,15.70146
0.5320988,0.9581242,98.55168,159.512,19.99983,-13.0556,37.95932,6.181691,15.69431
